"#user_id","#account_id",新增日期,激励pv,激励ecpm,其他pv,其他ecpm,关卡数,cpa,7日回收
845356266217017344,1826e311034740ad,2021-05-21,115,24.94,526,7.05,59,3.62,13.57
845357206467387392,04383bcc2f883e08,2021-05-21,16,51.63,106,7.07,9,3.62,5.99
845361506868146188,34ce1e1aa48b9d52,2021-05-21,17,130.71,43,13.40,6,3.34,2.80
845335022978080768,6a536a6f98b58424,2021-05-21,18,91.71,19,6.32,2,2.36,1.77
845705106828824576,e2353e942c1a791f,2021-05-22,1,65.00,19,15.21,1,3.26,1.47
845699363204112384,0a0abd2880e0bc35,2021-05-22,8,109.11,27,11.85,4,3.26,1.19
845685130059980802,d45aad7cd5657ce2,2021-05-22,42,69.44,163,6.53,18,2.67,6.93
845477362830815235,21b4ddab6b6ea335,2021-05-22,66,83.67,284,7.31,37,3.50,7.60
845317931659042816,47213a10fa647eaf,2021-05-21,4,139.25,8,11.25,1,3.30,0.65
845312746337476608,901f844113673d8a,2021-05-21,2,154.80,6,5.83,1,3.09,0.34
845638845229314048,dafbac59595c825c,2021-05-22,8,93.94,17,5.88,2,3.26,0.85
845260880213585926,eb3ac9b6483d0998,2021-05-21,20,123.80,48,10.73,9,3.62,2.99
845264763090513923,45588d28c1dee42c,2021-05-21,21,97.88,37,5.81,3,3.62,2.27
845721055424819200,cb9a73e0543d34d5,2021-05-22,7,78.76,19,12.00,3,3.26,0.80
845719926049746944,22fe4e2316410635,2021-05-22,5,150.40,15,14.33,2,3.26,0.97
845699459022987264,eea24149e004cf52,2021-05-22,10,52.00,64,8.72,8,3.50,1.08
845695539877912583,30082554ce781c20,2021-05-22,15,22.77,13,6.46,1,3.50,0.43
845700722171191307,ef2811a7c3e61cca,2021-05-22,9,200.04,23,13.52,5,3.26,2.11
845696717346713601,d62b994e31f7748f,2021-05-22,3,200.00,35,34.09,1,3.26,1.79
845697557849841664,64e0f983c9bc41cc,2021-05-22,41,98.16,105,8.61,6,3.50,5.86
845621812534063104,af93db30c230e5f4,2021-05-22,6,341.67,17,20.12,2,3.50,3.69
845623095489466368,3cb0d1cfba757e97,2021-05-22,27,97.70,96,10.83,11,3.26,3.68
845629676619182080,543a3b64d9caedb0,2021-05-22,199,43.81,799,7.46,68,3.50,18.99
845626375293247496,b508e011cd2ec49e,2021-05-22,35,52.47,81,5.93,13,3.50,13.91
845259939660046336,cb1c6e85e60f652d,2021-05-21,6,194.21,27,19.96,4,3.62,1.70
845259549977489408,07f51e0ad82cad3c,2021-05-21,7,111.71,17,6.00,5,3.62,0.88
845699275958394881,e65a59aeeda990c8,2021-05-22,10,82.00,14,5.21,1,3.26,0.89
845705908398727168,94eba03efe22b2c9,2021-05-22,90,91.85,332,6.47,44,3.26,30.66
845700882747764737,f8c0e4fd9cd7341f,2021-05-22,26,113.88,77,15.10,10,3.26,13.56
845699957838979072,e9c7688ea173685c,2021-05-22,44,35.66,150,5.86,19,3.50,5.17
845701456521859072,78c249988af19069,2021-05-22,6,138.40,16,6.06,2,3.26,1.31
845635337692262400,87e3289ce2dc14c0,2021-05-22,3,84.83,8,10.00,1,3.26,0.33
845635958889656323,22516cf4694d4e25,2021-05-22,11,60.15,40,7.60,6,3.50,0.97
